Review,Rating,One-word Review,Product Name,Product ID,Sentiment_Score,compound,vader_lexicon_Sentiment,Polarity,TextBlob_Sentiment,predicted_sentiment,recommendation
Worth buying.value for money ,5,Terrific,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.2263}",0.9996504783630371,Positive,0.3,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Worth buying.value for money ...
"It's not the usual mobile, it's the best and very unique in terms of the design with Glyphs, I'm using this mobile about 1month, with open beta 1 os, nothing os 2.5.0 with Android 14 version, I never encountered heating issue so far, it's very cool and below are my ratings; The build quality is amazing 10/10, Performance is top notch 10/10, Battery backup is a great 9.5/10, Selfie camera is very good 9/10, Rear camera is good but required some improvement 8/10, Macro Shot was awesome 9.8/10, ... READ MORE",5,Excellent,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.9705}",0.9990284442901611,Positive,0.5232692307692308,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its It's not the usual mobile, it's the best and very ..."
Excellent performance upgraded from iOS to Android just mind blown and still exploring I must admit Nothing has just made it right and amazing,5,Terrific purchase,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.683, 'pos': 0.317, 'compound': 0.8519}",0.9994361996650696,Positive,0.6285714285714286,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Excellent performance upgraded from iOS to Android...
"Awesome Phone 2, Everything inside the phone is amazing. The back camera is cool, Decent Processor and above all the Nothing OS 2.0 UI is excellent.  Need Improvement: Front Camera, More Features and Customisation.  Thank you",5,Best in the market!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.607, 'pos': 0.393, 'compound': 0.9607}",0.9997846484184265,Positive,0.4520833333333333,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its Awesome Phone 2, Everything inside the phone is am..."
"Camera and Battery backup should improve. I bought this at 36K, Good mobile at this price range. It would be great if we are having a Gallery app and Nothing dailer app.",4,Worth the money,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.872}",0.5973443984985352,Positive,0.75,Positive,NEGATIVE,Consider Nothing Phone (2) if you're looking for a solid option. Users say: Camera and Battery backup should improve. I bought...
Genuine Feedback from me after using phone more than 10 days of using this device. Earlier i was using K20 Pro which was good but i wanted to upgrade to some thing to Flagship mobile within my range.Then i started looking mobiles from all Brands. I could see only few brands are available to provide Flagship Oneplus and Google and IpHONE. Honestly i hate Current Oneplus Design because of the their Camera Module and Pixel is a good but it is too expensive. Iphone is really boring and i do't wa... READ MORE,4,Good choice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.084, 'neu': 0.787, 'pos': 0.129, 'compound': 0.3737}",0.998677670955658,Positive,0.0538461538461538,Positive,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Genuine Feedback from me after using phone more th...
Good product.. price is a bit high.,4,Really Nice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.9981160163879395,Positive,0.43,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Good product.. price is a bit high....
Product design is good But needs improvement and hope so further optimization will bw done by OTA Update,4,Nice product,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.507, 'pos': 0.493, 'compound': 0.9276}",0.9911400675773621,Positive,0.35,Positive,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Product design is good But needs improvement and h...
mobile is awasome but camara qualty is look lite 10k mobile,4,Really Nice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9649111032485962,Neutral,0.0,Neutral,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its mobile is awasome but camara qualty is look lite 1...
Wonderful product,5,Simply awesome,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.9998840093612671,Positive,1.0,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Wonderful product...
Just looking like a woooowwww,5,Perfect product!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.9570352435112,Positive,0.0,Neutral,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Just looking like a woooowwww...
Transformed from iq 9 to NP2. Excellent device. Best smooth and fast phone. Awesome battery performance exceeding 28 hrs noticed. Very good pictures by camera. Finally butter smooth UI.,5,Wonderful,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.945}",0.9997664093971252,Positive,0.61375,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Transformed from iq 9 to NP2. Excellent device. Be...
Simply superb mobile...performance is very good..it is quite different from all other android mobiles..the experience is awesome ,5,Super!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.8481}",0.9998663663864136,Positive,0.415,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Simply superb mobile...performance is very good..i...
"Phone looks cool and innovative, the camera is outperform well. 3 month over phone working well no lag",5,Simply awesome,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.184, 'neu': 0.44, 'pos': 0.376, 'compound': 0.5859}",0.9964840412139893,Positive,0.425,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its Phone looks cool and innovative, the camera is out..."
Just the right mediocre mobile at a slightly premium price. If you are like me and want a daily driver providing excellent near-stock Android experience along with a character of its own - This is it.,5,Highly recommended,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.7579}",0.9799225926399231,Positive,0.2031746031746032,Positive,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Just the right mediocre mobile at a slightly premi...
"The Nothing 2 Smartphone is an intriguing device that aims to stand out from the crowd by offering a minimalist design and a unique user experience. However, while it has some notable features, it falls short in certain areas, leaving room for improvement.  First and foremost, the design of the Nothing 2 is undoubtedly its most distinctive aspect. With a sleek, all-glass construction and a seamless display, it exudes a sense of elegance and modernity. The absence of physical buttons or ports ... READ MORE",5,Brilliant,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.802}",0.9914412498474121,Positive,0.2478896103896103,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its The Nothing 2 Smartphone is an intriguing device t...
"I find the design of this model appealing, and the battery backup is decent. However, I'm not a fan of the LTPo display; I prefer Samsung's Super AMOLED displays. I dislike the idea of having to buy a charger separately. Initially, I encountered numerous bugs, but recent free updates have addressed them, enhancing battery and camera performance. While the camera quality isn't exceptional, my overall experience with the phone and its performance is satisfactory",4,Good choice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.043, 'neu': 0.824, 'pos': 0.133, 'compound': 0.8346}",0.9987987279891968,Positive,0.2296296296296296,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its I find the design of this model appealing, and the..."
"Review after 2 months of usage. Nothing 2 is one of the good smartphones. Camera is good but sometimes in portrait mode it was unable to capture correctly and fully. In front Camera,Nightmode is not great. Some features are needed to add in camera options. Battery is good. Long-lasting 7-8 hrs continuously. Display is good and big. Single handed usage is not possible easily. Design is unique comparing to other smartphones. Performance is good but some icons has to be added for gallery,music ... READ MORE",4,Value-for-money,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.07, 'neu': 0.774, 'pos': 0.155, 'compound': 0.8154}",0.9528174996376038,Positive,0.2651360544217687,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Review after 2 months of usage. Nothing 2 is one o...
"After Using almost 3 weeks I can say it's really good phone. The software experience was one of the best at this price range. Yes some little bugs are there.. but I trust NOTHING Brand, thay will solve it. Yes camera could have been better (Especially the UltraWide) considering the Price. The loudspeaker calibration could have been better too That's the only slight downgrade. Overall You Can Go for It..",4,Delightful,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.9734}",0.9358178973197937,Positive,0.2606481481481482,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its After Using almost 3 weeks I can say it's really g...
Feels premium in hand. OS is smooth like butter. Killer performance.,4,Good choice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.239, 'neu': 0.444, 'pos': 0.317, 'compound': 0.1027}",0.9934943318367004,Positive,0.4,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Feels premium in hand. OS is smooth like butter. K...
Apart from Camera and Sound Quality the Phone is top notch in every aspect including its uniqueness. Photos have a lot of contrast. Good in sufficient lighting. Pathetic night mode. Do not use HDR as it is a complete waste. A lot of ghosting issues. Presently it is Nothing OS 2.0.3.  Points to Note:-  Don't buy for camera. Don't buy if you like superb sound quality.,4,Value-for-money,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.087, 'neu': 0.762, 'pos': 0.151, 'compound': 0.5859}",0.993922770023346,Positive,0.2111111111111111,Positive,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Apart from Camera and Sound Quality the Phone is t...
Nice phone performance is very nice superb lovely,4,Nice product,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.218, 'pos': 0.782, 'compound': 0.9364}",0.9998724460601807,Positive,0.72,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Nice phone performance is very nice superb lovely...
"Nice performance, great quality, price little bit high.New updates are available.",4,Really Nice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.7845}",0.9994807839393616,Positive,0.4031249999999999,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its Nice performance, great quality, price little bit ..."
"I would give this phone a rating of 3.9. I was using Samsung S22 plus, and to try a different and unique experience I bought this phone. The OS is outstanding and just as per my linking, Performance is also flagship level. Battery backup is excellent, no heating issue as of now even with BGMI. the only thing i disliked is the camera, Dynamic range is not good, portrait mode is average, no consistency in the camera department, may be i am comparing it with my samsung S22 plus which has excepti... READ MORE",4,Value-for-money,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.095, 'neu': 0.788, 'pos': 0.117, 'compound': 0.4929}",0.5029762387275696,Positive,0.1675,Positive,POSITIVE,Consider Nothing Phone (2) if you're looking for a solid option. Users say: I would give this phone a rating of 3.9. I was usi...
Mind blowing camera,4,Good choice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.8844268321990967,Neutral,0.0,Neutral,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Mind blowing camera...
"Hello guys! If ur seeing for a perfect review check me out, I'm hemanth here The phone's build quality is the most highlighted.it has premium quality of metals and glasses and the design will blow ur mind. 5/5 Camera: the camera at back which has the normal with ois 50mp camera has a decent video quality and camera quality but the ultrawide is bit blurry or quality is not that good Front camera is not good for users who use front more 32mp front camera doesn't have good quality it's average ... READ MORE",4,Good choice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.112, 'neu': 0.865, 'pos': 0.023, 'compound': -0.8346}",0.9921791553497314,Negative,0.3378787878787878,Positive,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Hello guys! If ur seeing for a perfect review chec...
Good,5,Terrific,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.9998161196708679,Positive,0.7,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Good...
"If you are someone who is using a phone for more than 12 hours a day, you need a power bank for sure. Other than that can't point a single thing wrong with this phone. My main usage is content creation and office productivity. Gaming I've not really tried so can't comment on that.",5,Brilliant,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.057, 'neu': 0.862, 'pos': 0.081, 'compound': 0.0772}",0.9966997504234314,Positive,0.052891156462585,Positive,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its If you are someone who is using a phone for more t...
Using this machine is a whole new experience. It looks like everything is up to par. The display is super fluid. Performance is decent; it has a capable SOC. Forget about whether you know 8 Gen 2 or 8 Gen 3... Nothing done with 8+ gen 1 in this machine is incredible. The software optimization is excellent. So my ratings are:  Display- 10/10  Battery- 9/10  Camera- 9/10  User experience: 10/10  Built quality: 10/10,5,Terrific purchase,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.024, 'neu': 0.78, 'pos': 0.196, 'compound': 0.9246}",0.9984663724899292,Positive,0.3670454545454545,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Using this machine is a whole new experience. It l...
"If you are like - You will appreciate this. I listen to music after waking up - great loud speakers Enjoying typing - refined haptics Battery worries- last me 2 days full - just charge full and drain full in the beginning and never set battery health percentage just go on. I use the apps that I use and give permission accordingly. I love the Nothing OS - best in class for clean smooth, fast and stable operation  I got the 512GB - 12GB ram variant. I love it  Those who hate! Will hate E... READ MORE",5,Terrific,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.121, 'neu': 0.644, 'pos': 0.235, 'compound': 0.914}",0.911666989326477,Positive,0.2572916666666667,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its If you are like - You will appreciate this. I list...
"Smooth and fast performance. Amazing and beautiful UI, no bloatware. The camera for this price is good. The battery is decent. Glyph interface is a very unique and interesting feature. I love it. The only thing it was missing is an IP68 rating but I think for this price it's fine.",5,Fabulous!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.056, 'neu': 0.704, 'pos': 0.239, 'compound': 0.8549}",0.9997451901435852,Positive,0.3850694444444444,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Smooth and fast performance. Amazing and beautiful...
"Worst phone ever at this price, heavy weight, bad camera quality, pathetic portrait mode, will become factory reset automatic twice in 4 months. Buying this phone is one of the bad decision ever",1,Terrible product,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.9413}",0.9998050332069397,Negative,-0.72,Negative,NEGATIVE,"Highly recommend Nothing Phone (2)! Users love it for its Worst phone ever at this price, heavy weight, bad ..."
Nothing phone 2 feels very permium in looks and performance is very smooth of new nothing os.Phone 2 is overall good phone with awsum display.Glyph lights are very much gimiki which makes phone unique from other phones.Carl pie is true genious in making nothing phone.,5,Terrific purchase,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.6908}",0.992801308631897,Positive,0.2684848484848485,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Nothing phone 2 feels very permium in looks and pe...
"This is my initial review after 1 week use. Definitely Nothing OS is silky smooth coupled with 8 gen processor and 120hz display. However You might find some features missing if you come from Realme/oppo/Vivo brands . Battery backup is very good in this phone if you are a medium user. Camera is decent I say if not the best.can improve here .Since details are good after recent update, colour tones can be easily adjusted using any 3rd party app. Speakers are something which I believe more tuned... READ MORE",5,Just wow!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.048, 'neu': 0.804, 'pos': 0.148, 'compound': 0.8618}",0.8440938591957092,Positive,0.2841666666666667,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its This is my initial review after 1 week use. Defini...
"Amazing phone, with good battery backup and sleek design. Each software update acts as improvement which feels like an upgrade with new features in the phone 2. The nothing icon pack is one of the reasons I purchased this phone and so far I'm enjoying playing games and multi-tasking with any issues. Totally loving it!",5,Excellent,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.9688}",0.9996161460876465,Positive,0.4643939393939394,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its Amazing phone, with good battery backup and sleek ..."
"It's a good phone, free from bloatware. The performance is pretty good as well.",5,Highly recommended,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.9246}",0.9998254179954529,Positive,0.5125,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its It's a good phone, free from bloatware. The perfor..."
Phone is good.. doesn't heat up.. battery lasts 40 hours on moderate use.. 5g experience is good No FM radio and FM recording.. No screen recorder.. No secret call recording,3,Nice,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.186, 'neu': 0.732, 'pos': 0.082, 'compound': -0.4019}",0.6204336285591125,Negative,0.3999999999999999,Positive,NEGATIVE,Consider Nothing Phone (2) if you're looking for a solid option. Users say: Phone is good.. doesn't heat up.. battery lasts 40...
Nice phone,5,Just wow!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.9996213912963867,Positive,0.6,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Nice phone...
premium quality,5,Awesome,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9998119473457336,Neutral,0.0,Neutral,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its premium quality...
Good Android phone,5,Worth the money,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}",0.9997732043266296,Positive,0.7,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Good Android phone...
The best phone nothing 2 and never seen before unique picture,5,Just wow!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}",0.9985894560813904,Positive,0.6875,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its The best phone nothing 2 and never seen before uni...
Camera not satisfied,2,Could be way better,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.538, 'neu': 0.462, 'pos': 0.0, 'compound': -0.3252}",0.9996951818466187,Negative,-0.25,Negative,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Camera not satisfied...
just got it yesterday .... keep going into crashdump mode... worst phone,1,Utterly Disappointed,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}",0.9997962117195129,Negative,-1.0,Negative,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its just got it yesterday .... keep going into crashdu...
My favourite product keeps it name,5,Super!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9985464215278625,Neutral,0.0,Neutral,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its My favourite product keeps it name...
camera quality is awesome Superb mobile,5,Just wow!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.8481}",0.9998685121536255,Positive,1.0,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its camera quality is awesome Superb mobile...
The product is as usual great to hold and smooth as butter. Stock Android clean UI. Anyone who saw me using it was impressed by it. And I also have done some showoff . Overall experience is beyond flagship like. This phone gives a different experience other than the rest.,5,Must buy!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.9153}",0.9902390241622925,Positive,0.2739583333333333,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its The product is as usual great to hold and smooth a...
Best prfarmans valu for maney,5,Super!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.9994029998779297,Positive,1.0,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Best prfarmans valu for maney...
Awasome mobile phone,5,Wonderful,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9966667294502258,Neutral,0.0,Neutral,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Awasome mobile phone...
Amazing phone,5,Simply awesome,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.208, 'pos': 0.792, 'compound': 0.5859}",0.9998619556427002,Positive,0.6000000000000001,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Amazing phone...
Worest cam quality....full heating issue.........don't by this mobil,1,Not recommended at all,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.9958449006080627,Neutral,0.0,Neutral,NEGATIVE,Highly recommend Nothing Phone (2)! Users love it for its Worest cam quality....full heating issue.........d...
"These are just initial reviews Cons: The price of this phone is slightly on the higher side, secondly the battery performance is average and sometimes below average. Macro mode could have been better. Pro: Camera is good, A person with skills can definitely click some amazing pictures with phone OS is Smooth and stands out for me when compared with one plus, oppo, Vivo and other similar brands in this segment. Glyph of course is the eye catching features",3,Does the job,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.9062}",0.9947070479393005,Positive,0.1755952380952381,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its These are just initial reviews Cons: The price of ...
"The phone is really fast, good feel in hand, battery is moderate and requires two times charging for heavy use like mobile crypto currency mining. Touch is good and you will get miss touch prevention mechanism. Some Apps related to crypto disables alarm clock and you have to manually disable the permission of alarm clock for the apps. You will not be given any charger adapter and headphone.",4,Wonderful,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.081, 'neu': 0.768, 'pos': 0.152, 'compound': 0.7688}",0.7403976917266846,Positive,0.2333333333333333,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its The phone is really fast, good feel in hand, batte..."
"Awesome user experience , very smooth UI Look that stands out and overall value for money The camera is also very stunning.",5,Super!,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.8553}",0.9998459815979004,Positive,0.5425,Positive,POSITIVE,"Highly recommend Nothing Phone (2)! Users love it for its Awesome user experience , very smooth UI Look that..."
Nice and clean ui. Very good performance. Camera needs improvement,5,Worth every penny,Nothing Phone (2),MOBGZSDKU5CGE8FX,"{'neg': 0.0, 'neu': 0.339, 'pos': 0.661, 'compound': 0.8932}",0.9989319443702698,Positive,0.6255555555555555,Positive,POSITIVE,Highly recommend Nothing Phone (2)! Users love it for its Nice and clean ui. Very good performance. Camera n...
"Very nice camera , Battery back up good, Looking so beautiful,His amazing product, faster charging so amazing , I love this phone",5,Simply awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.429, 'pos': 0.571, 'compound': 0.9619}",0.9998410940170288,Positive,0.53,Positive,POSITIVE,"Highly recommend OnePlus 11R! Users love it for its Very nice camera , Battery back up good, Looking s..."
What else we can ask for. The perfect phone with superb camera and performance. Appreciate Flipkart for providing great offers.,5,Brilliant,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.9393}",0.9998461008071899,Positive,0.725,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its What else we can ask for. The perfect phone with s...
Awesome phone,5,Classy product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.9998462200164795,Positive,1.0,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its Awesome phone...
Amazing ,5,Simply awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5859}",0.999875545501709,Positive,0.6000000000000001,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its Amazing ...
awesome mobile 🥳,5,Brilliant,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6249}",0.9997915625572205,Positive,1.0,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its awesome mobile 🥳...
Satisfied product... Value for money ,5,Fabulous!,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.366, 'pos': 0.634, 'compound': 0.6369}",0.9995984435081482,Positive,0.5,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its Satisfied product... Value for money ...
Real awesome smart phone in the Range. Everything is the awesome ,5,Classy product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.8979}",0.9998816251754761,Positive,0.7380952380952381,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its Real awesome smart phone in the Range. Everything ...
Recommended product.,4,Nice product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.2023}",0.9997708201408386,Positive,0.0,Neutral,POSITIVE,Highly recommend OnePlus 11R! Users love it for its Recommended product....
A great value for money device by OnePlus Awesome experience awesome camera and performance and battery backup + charging is unmatchable.,4,Nice product,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.9403}",0.8870051503181458,Positive,0.9333333333333332,Positive,NEGATIVE,Highly recommend OnePlus 11R! Users love it for its A great value for money device by OnePlus Awesome ...
"Really good,",4,Pretty good,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4927}",0.9998468160629272,Positive,0.7,Positive,POSITIVE,"Highly recommend OnePlus 11R! Users love it for its Really good,..."
OnePlus 11r 5g are best phone,5,Wonderful,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.992045521736145,Positive,1.0,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its OnePlus 11r 5g are best phone...
 best in the year,5,Awesome,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.9998194575309753,Positive,1.0,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its  best in the year...
Best phone in this segment.. thanks Flipkart ,5,Worth every penny,OnePlus 11R,MOBGN3AUFRGVERFB,"{'neg': 0.0, 'neu': 0.413, 'pos': 0.587, 'compound': 0.7964}",0.9988225102424622,Positive,0.6,Positive,POSITIVE,Highly recommend OnePlus 11R! Users love it for its Best phone in this segment.. thanks Flipkart ...
